行ID,ファイル名,言語,ページ,番号,日本語,翻訳
1862,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,29,13.0,工具の手入れ,paglilinis at pangangalaga sa mga kagamitan / tool care & maintenance
1863,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,29,14.0,下げ振り,plumb
1864,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,29,15.0,地墨,marka para sa partisyon
1865,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,29,16.0,捨てコンクリート,leveling concrete
1866,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,29,17.0,はね出し,nakakausli
1867,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,29,18.0,はらみ,umbok
1868,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,29,19.0,前面,front face
1869,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,30,20.0,養生,curing
1870,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,30,21.0,レベル,level
1871,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,30,22.0,割付,layout
1872,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,30,23.0,埋め込み金物,nakabaong metal
1873,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,30,24.0,解体する（バラス）,pagkalas (disassemble) / ikalas
1874,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,30,25.0,かぶり寸法,covering dimension
1875,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,1.0,異形棒鋼,deformed steel bar
1876,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,2.0,結束線,tie wire / alambreng pang dikitin o pagsamahin
1877,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,3.0,結束工具,deformed steel bar
1878,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,4.0,鉄筋切断機,iron bar cutting machine
1879,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,5.0,鉄筋曲げ加工機,binding tool
1880,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,8.0,アンカー,kawit / anchor
1881,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,9.0,加工場,proteksiyong pang-ulo (helmet)
1882,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,31,10.0,スペーサ―,angkla
1883,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,11.0,ドーナツ,processing plant
1884,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,12.0,加工配筋図,spacer
1885,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,13.0,配筋詳細図,rebar spacer (donut)
1886,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,14.0,開口補強筋,opening reinforcement
1887,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,15.0,幅止め筋,spreader bar
1888,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,16.0,差筋,joint bar
1889,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,17.0,柱主筋,column bar
1890,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,18.0,柱配筋,column bar arrangement
1891,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,19.0,スラブ筋,slab reinforcement
1892,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,32,20.0,ベース筋,base reinforcement
1893,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,33,21.0,帯筋（フープ）,hoop
1894,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,33,22.0,下端筋,bottom reinforcement
1895,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,33,23.0,上端筋,top reinforcement
1896,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,33,24.0,主筋,main reinforcement
1897,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,33,25.0,あばら筋,stirrup reinforcement
1898,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,1.0,はかま筋,hakama reinforcement
1899,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,2.0,縦筋,vertical reinforcement
1900,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,3.0,下筋,lower reinforcement
1901,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,4.0,横筋,side reinforcement
1902,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,5.0,腹筋,midsection reinforcement
1903,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,6.0,配力筋,distributing bar
1904,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,7.0,上筋,upper reinforcement
1905,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,8.0,スパイラル筋,spiral reinforcement
1906,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,9.0,鉄筋径,reinforcing bar diameter
1907,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,34,10.0,かぶり厚さ,covering depth
1908,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,11.0,角度,anggulo
1909,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,12.0,シングル,single
1910,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,13.0,ダブル,doble
1911,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,14.0,千鳥結束,zigzag na tali
1912,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,15.0,切断寸法,sukat ng putol
1913,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,16.0,加工寸法,sukat ng paggawa
1914,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,17.0,重ね継手,lap joint
1915,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,18.0,圧接継手,stud joint
1916,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,19.0,開口部,butas
1917,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,35,20.0,溶接金網,nakawelding na alambreng lambat
1918,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,36,21.0,搬出,paglabas
1919,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,36,22.0,搬入,pagdala sa loob
1920,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,36,23.0,基礎,pundasyon
1921,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,36,24.0,機械式継手,mechanical joint
1922,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,36,25.0,配筋検査,inspeksyon ng bar arrangement
1923,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,1.0,トラクタ,tractor
1924,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,2.0,ブルドーザ,bulldozer
1925,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,3.0,トラクタショベル,tractor shovel
1926,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,4.0,ホイルローダ,wheel loader
1927,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,5.0,ダンプトラック,dump truck
1928,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,6.0,油圧ショベル,power shovel
1929,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,7.0,バックホウ,backhoe
1930,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,8.0,ローディングショベル,loading shovel
1931,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,9.0,ローラ,roller
1932,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,37,10.0,バケット,bucket
1933,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,11.0,ブーム,boom
1934,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,12.0,アーム,arm
1935,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,13.0,ブレード（排土板）,blade
1936,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,14.0,タイヤ,gulong
1937,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,15.0,クローラ,crawler
1938,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,16.0,キー（鍵）,key (susi)
1939,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,17.0,作業装置 （アタッチメント）,aparato sa paggawa (attachment)
1940,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,18.0,エンジン,engine
1941,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,19.0,ディーゼルエンジン,diesel engine
1942,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,38,20.0,エンジンオイル,engine oil
1943,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,39,21.0,オルタネータ （充電発電機）,alternator (charging generator)
1944,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,39,22.0,バッテリ,battery
1945,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,39,23.0,燃料,fuel
1946,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,39,24.0,軽油,gas oil
1947,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,39,25.0,ブレーキ,preno
1948,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,1.0,油圧シリンダ,hydraulic cylinder
1949,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,2.0,油圧モータ,hydraulic motor
1950,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,3.0,油圧ポンプ,hydraulic pump
1951,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,4.0,水漏れ,tagas ng tubig
1952,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,5.0,油漏れ,tagas ng langis
1953,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,6.0,冷却水,coolant
1954,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,7.0,ブレーキ液,brake fluid
1955,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,8.0,燃料タンク,fuel tank
1956,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,9.0,ファンベルト,fan belt
1957,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,10.0,空気圧,presyon ng hangin ng gulong
1958,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,11.0,クラッチ,clutch
1959,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,12.0,急発進,biglaang pag-arangkada
1960,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,40,13.0,急ブレーキ,biglaang pagpreno
1961,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,14.0,アイドリング,idling
1962,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,15.0,走行,pagtakbo
1963,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,16.0,旋回,rebolusyon
1964,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,17.0,安全ロック,safety lock
1965,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,18.0,安全支柱,safety post
1966,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,19.0,補給（する）,pagpapa-gasolina / magpa-gasolina
1967,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,20.0,駐車（する）,pagparada / iparada
1968,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,21.0,歩行者,pedestrian
1969,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,22.0,車両,sasakyan
1970,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,23.0,死角,blind spot
1971,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,24.0,斜面,dalisdis / slope
1972,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,41,25.0,転圧（する）,surface compaction / isagawa ang surface compaction
1973,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,1.0,接触（する）,sagi / masagi
1974,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,2.0,作動（する）,pag-andar /umandar
1975,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,3.0,整備（する）,pag-maintain (maintenance) / i-maintain
1976,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,4.0,点検（する）,inspeksyon / inspeksyunin
1977,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,5.0,動かす,ipaandar
1978,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,6.0,運転（する）,pagmamaneho / magmaneho
1979,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,7.0,測る,sukatin
1980,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,8.0,操作（する）,operasyon / mag-operate
1981,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,9.0,停止（する）,pag-tigil / itigil
1982,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,10.0,切る,"patayin, putulin"
1983,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,11.0,回す,paikutin
1984,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,12.0,押す,pindutin
1985,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,13.0,集める,kolektahin
1986,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,14.0,触る,hawakan
1987,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,15.0,縛る,bigkisin
1988,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,16.0,揃える,tipunin
1989,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,17.0,結ぶ,itali
1990,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,18.0,しゃがむ,yumukyok / squat
1991,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,19.0,調整（する）,pag-adjust / i-adjust
1992,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,42,20.0,閉じる,pagsara / isara
1993,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,1.0,取り出す,ilabas / take out
1994,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,2.0,戻す,ibalik
1995,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,3.0,仕上げる,tapusin
1996,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,4.0,折れる,mabali
1997,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,5.0,欠ける,magkulang
1998,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,6.0,近づく,lumapit
1999,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,7.0,電源を入れる,i-on
2000,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,8.0,電源を落とす,i-off
2001,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,9.0,スイッチを切る,i-off ang switch
2002,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,10.0,固定（する）,pirmi / ipirmi
2003,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,11.0,ゆるめる,luwagin
2004,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,12.0,伸ばす,pahabain / extend
2005,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,13.0,外す,tanggalin
2006,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,14.0,曲げる,baluktutin
2007,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,15.0,出す,ilabas
2008,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,16.0,乾かす,patuyuin
2009,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,17.0,数える,bilangin
2010,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,18.0,運ぶ,dalhin
2011,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,19.0,積む,itambak
2012,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,20.0,下ろす,ibaba
2013,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,43,21.0,離れる,lumayo
2014,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,1.0,位置,posisyon
2015,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,2.0,寸法,dimensyon
2016,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,3.0,測定（する）,pagsukat / magsukat
2017,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,4.0,計測（する）,pagsukat / magsukat
2018,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,5.0,計測器,instrumentong pangsukat
2019,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,6.0,温度,temperatura
2020,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,7.0,高さ,taas
2021,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,8.0,長さ,haba
2022,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,9.0,重さ,bigat
2023,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,10.0,厚さ,kapal
2024,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,11.0,硬さ,tigas
2025,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,12.0,深さ,lalim
2026,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,13.0,表面,ibabaw (surface)
2027,タガログ語_pdfplumber_抽出_最終版.csv,タガログ語,44,14.0,すきま,siwang
