行ID,ファイル名,言語,ページ,番号,日本語,翻訳
2679,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,18.0,実習（する）,လကသ် တွဲ့သွ ငတ် န်း် (ခပြုံလပု ် သည်)
2680,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,19.0,あいさつ,န္တှု ဆ် ကခ် င်း်
2681,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,20.0,確認（する）,သသ ာစစ်(သည်)
2682,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,21.0,報告（する）,အသကကာင်း် ကကာ်း(သည်)
2683,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,22.0,連絡（する）,အသကကာင်း် ကကာ်း(သည်)
2684,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,23.0,相談（する）,သဆ်းွ သန္်းွ (သည်)
2685,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,24.0,渡す,သပ်းသည်
2686,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,25.0,申請書,သလျှာကလ် ာ
2687,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,14,26.0,寝坊（する）,အပှိ ်ရာထသနာကက် (သည်)
2688,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,1.0,技能,နည်း် ပညာ
2689,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,2.0,技能検定試験,နည်း် ပညာအဆင ်ဲ့ သတမ် တစ် ာသမ်းပ ွ
2690,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,3.0,受検（する）,စာသမ်းပ ွသခဖ(သည)်
2691,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,4.0,資格,အရညအ် င်း်
2692,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,5.0,手当,စ ာ်း ငွ ်ဲ့
2693,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,6.0,社員,ကမု ပဏဝ နထ် မ််း
2694,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,7.0,部長,ဌာနမ ်း
2695,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,8.0,課長,ဌာန မွ ်း
2696,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,9.0,更衣室,အဝတလ် န်း်
2697,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,10.0,台車,လကတ် နွ ်း် လည ်း်
2698,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,11.0,床,ကကမ််းခပင်
2699,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,12.0,出口,ထကွ သ် ပါက်
2700,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,13.0,電気,လျှပ်စစ်/မ ်း
2701,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,14.0,警報音,သတသှိ ပ်း သ ါင်း် သလာင်း် သ
2702,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,15.0,コンセント,ပလတသ် ါင်း် ပလတသ် ပါက်
2703,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,16.0,作業場,အလပု ်ရု
2704,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,17.0,作業台,အလပု ်စာ်းပ ွ
2705,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,18.0,工事現場,သဆာကလ် ပု ်သရ်း လပု ်ငန်း် ငွ ်
2706,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,19.0,職長,လပု ်ငန်း် ငွ လ် မ််းည နက်က်း ကကပ်သူ
2707,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,15,20.0,作業責任者,လပု ်ငန်း် တာဝန ်
2708,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,1.0,禁止,တာ်းခမစ်ခ င်း်
2709,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,2.0,表示板,သငပ် ုန်း် ၊ဆငှို ်း် ေတု ်
2710,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,3.0,禁止事項,တာ်းခမစ် က်
2711,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,4.0,避難訓練,သေ်းအန္ရတ ာယမ် သရ ာငတ် မှိ ််းသရ်း သလကဲ့ ငမ်ဲ့ ှု
2712,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,5.0,感電（する）,ဓာတလ် ကှို ်(သည်)
2713,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,6.0,防止（する）,တာ်းဆ်း (သည်)
2714,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,7.0,予防（する）,ကကြုံှိတငက် ာကယွ ်(သည်)
2715,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,8.0,転倒（する）,လက (သည်)
2716,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,9.0,挟まる,ညပ်သည်
2717,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,10.0,足元,သခ သထာကအ် န်း တဝှိုက်
2718,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,11.0,不安定（な）,မတညပ်ငမှိ ်(သသာ)
2719,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,12.0,後片付け,အလပု ်ပပ ်းသနာက ် သနစ် ဲ့ ငသ် မှိ ််းဆည်း် ခ င်း်
2720,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,13.0,救急箱,အသရ်းသပေါ်သဆ်းသသတတ ာ
2721,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,14.0,絆創膏,ပလာစတာ
2722,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,15.0,体調,က န်း် မာသရ်းအသခ အသန
2723,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,16.0,血,သသ်းွ
2724,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,17.0,熱中症,အပူလျှပ်ခ င်း်
2725,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,18.0,吐き気,ပ ှိြုံွဲ့စှိတ၊်အန ် ငစ် ှိတ်
2726,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,16,19.0,嘔吐（する）,အန(် သည်)
2727,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,17,20.0,足がつる,သခ သထာက ် ကကကတ် ကသ် ည်
2728,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,17,21.0,気分が悪い,သနလမှို ဲ့ သကာင်း် ေ်းူ
2729,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,17,22.0,寝不足,အပှိ ်သရ်းမဝခ င်း်
2730,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,17,23.0,安全ネット,လခ ု ြုံ သရ်းပှိုကက် နွ ်
2731,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,17,24.0,安全点検,လခ ု ြုံ စှိတ ် မှုစစ်သဆ်းခ င်း်
2732,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,1.0,KY活動（危険予知活動）,KY လပှု ်ရ ာ်းမှု (အန္ရတ ာယက်ကြုံှိတင ် နမ် ဲ့ န်း် သရှိ ှိ သရ်းလပှု ်ရ ာ်းမှု)
2733,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,2.0,危険,အန္ရတ ာယ်
2734,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,3.0,ぶつかる,တကှို မ် ှိသည်
2735,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,4.0,当たる,ထမှိ ှိသည်
2736,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,5.0,下敷きになる,သအာကတ် ငွ ပ် ှိမှိသည်
2737,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,6.0,打つ,ထသု ည၊်ရုှိကသ် ည်
2738,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,7.0,バランスを崩す,ဟန ် ကပ် ကသ် ည်
2739,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,8.0,倒れる,လက သည်
2740,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,9.0,転落（する）,လမှိ ်ဲ့က သည်
2741,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,10.0,指差呼称,ြှ လကည် ြုံှိ်းထ်းှို ၍နာမညသ် ေါ် စစ်သဆ်းမှု
2742,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,18,11.0,ヒヤリハット,သသ သ လ်းနလ ဲ့ တွ သ် ာွ ်းသသာလပု ်ငန်း် ငွ မ် သတာ်တ ဆခဖစ်မှု
2743,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,19,12.0,原因,အသကကာင်း် ရင်း်
2744,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,19,13.0,対策,သဆာငရ် ွကမ် ှု၊စ မ က်
2745,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,19,14.0,落下（する）,ခပြုံတက် သည်
2746,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,19,15.0,墜落（する）,အခမငမ်ဲ့ က သည်
2747,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,19,16.0,確認（する）,အတညခ်ပြုံစစ်သဆ်းသည်
2748,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,1.0,作業着,အလပု ်သမာ်းဝတစ် ု
2749,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,2.0,作業服,အလပု ်သမာ်းဝတစ် ု
2750,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,3.0,作業靴,လပု ်ငန်း် ငွ ဖ် ှိနပ်
2751,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,4.0,手袋,လကအ် တှိ ်
2752,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,5.0,帽子,ဥ ်းထပု ်
2753,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,6.0,保護帽（ヘルメット）,ကာကယွ သ် ရ်းဥ ်းထပု ် (Helmet)
2754,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,7.0,保護具,လခ ု ြုံ သရ်းပစစည်း်
2755,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,8.0,あごひも,သမ်းသငှို ်း် ကကြုံှိ်း
2756,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,9.0,ボタン,ကကယသ် ်း (Button)
2757,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,10.0,ポケット,အတှိ က် ပ်
2758,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,11.0,保護メガネ,ကာကယွ သ် ရ်းမ ကမ် န်
2759,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,12.0,マスク,မ ကန္် ာ ဖ ု်း (Mask)
2760,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,13.0,耳栓,နာ်းသပါကအ် ဆှို ဲ့
2761,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,14.0,安全靴,သခ သထာကက် ှို ကာကယွ သ် ညဖ်ဲ့ ှိနပ်
2762,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,20,15.0,墜落制止用器具（安全 帯）,ခပြုံတက် မှုမ ကာကယွ သ် ရ်း ပစစည်း် (လခ ု ြုံ ‌သရ်း ါ်းပတက်ကြုံှိ်း)
2763,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,16.0,業務,လပု ်ငန်း်
2764,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,17.0,時間厳守,အ ှိနက် ှို တတှိ ကှိ က လကှို န် ာခ င်း်
2765,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,18.0,予定,ကကြုံှိတငစ် စဥ် က်
2766,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,19.0,日付,ရကစ် ွ
2767,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,20.0,準備（する）,အသငခ်ဲ့ပင(် သည်)
2768,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,21.0,会議,အစည်း် အသဝ်း
2769,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,22.0,朝礼,နန က ် င်း် လစူ ုအမ ာစကာ်း‌ သခပာခ င်း်
2770,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,23.0,報告書,အစ ရင ် စ ာ
2771,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,24.0,マニュアル,လကစ် ွစာသစာင ် (Manual)
2772,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,25.0,作業手順書,လပု ်ငန်း် လပု ်သဆာငပ် ု အဆငဆ်ဲ့ ငစ်ဲ့ ာအုပ်
2773,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,21,26.0,調子,(က န်း် မာသရ်း)အသခ အသန
2774,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,1.0,立入禁止,မဝငရ်
2775,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,2.0,禁煙,သဆ်းလပှိ ်မသသာကရ်
2776,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,3.0,火気厳禁,မ ်းသတခှိပြုံ
2777,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,4.0,駐車禁止,ကာ်းမရပ်ရ
2778,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,5.0,足もと注意,သခ သထာကအ် န်း တဝှိုက် သတခှိပြုံ
2779,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,6.0,開口部注意,အသပါကရ် ှိ သညသ် တခှိပြုံ
2780,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,7.0,感電注意,ဓာတလ် ကှို တ် တသ် ည် သတခှိပြုံ
2781,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,8.0,堕落注意,ခပြုံတက် တတသ် ည် သတခှိပြုံ
2782,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,9.0,頭上注意,သ ါင်း် အသပေါ်သတထှိ ာ်းပါ
2783,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,22,10.0,警報設備,သတသှိ ပ်းသ ါင်း် သလာင်း် သနရာ
2784,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,23,11.0,消火器,မ ်းသတေ် ်းူ
2785,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,23,12.0,AED設置場所,န္လ ်း ု န္်းှိှု စကထ် ာ်းသညသ်ဲ့ နရာ
2786,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,23,13.0,保護帽着用,ကာကယွ သ် ရ်းဥ ်းထပု ် သဆာင်း် ပါ
2787,ミャンマー語_pdfplumber_抽出_最終版.csv,ミャンマー語,23,14.0,安全帯使用,လခ ု ြုံ ‌သရ်း ါ်းပတက်ကြုံှိ်းသ်း ု ပါ
